,distance,position
1,1.5192011594772339,114
2,0.5894385576248169,1
3,0.8998001217842102,2
4,0.8637099266052246,23
6,1.0008116960525513,4
7,0.846914529800415,0
9,0.6659473180770874,8
10,0.5673312544822693,1
11,1.4446101188659668,2575
12,1.133439064025879,1321
13,0.5649762749671936,10
14,0.5407189130783081,17
15,0.953010618686676,124
16,0.914265513420105,2
17,1.2232075929641724,19
18,0.8573445677757263,179
19,0.747197151184082,85
20,0.8988373279571533,47
21,0.9256833791732788,50
22,0.8230872750282288,907
23,0.8804836869239807,103
24,0.7868157625198364,12
25,1.1356784105300903,11
26,0.7712540626525879,12
27,Not Found,-1
28,0.9495164155960083,3
29,1.1509983539581299,3895
30,0.8560924530029297,851
31,0.66387939453125,67
32,0.624936044216156,2
33,0.9398654699325562,1570
34,0.9398654699325562,1570
35,1.1189260482788086,156
36,1.1141839027404785,38
37,1.03668212890625,14
38,1.0505379438400269,70
39,0.4864491820335388,0
40,1.667290449142456,323
41,1.1264560222625732,991
42,0.9986369609832764,0
43,0.833726167678833,940
44,0.761684238910675,112
46,1.287550687789917,1285
47,0.5885062217712402,10
48,0.9582637548446655,18
49,0.9834538102149963,19
50,0.802753746509552,1
51,1.023648738861084,27
52,0.954049825668335,1
53,1.0008944272994995,33
54,1.012346625328064,1249
55,0.8511549830436707,94
56,0.7910664081573486,129
57,1.0810668468475342,147
58,0.49235999584198,0
59,0.5562035441398621,0
60,0.9284216165542603,78
61,1.1066114902496338,14
62,0.7346863746643066,13
63,1.4370509386062622,3173
64,1.442297101020813,2766
65,1.2892513275146484,473
66,0.8989289999008179,1
67,0.6563358902931213,1
68,1.1698263883590698,295
70,1.1158876419067383,155
71,1.1637039184570312,60
72,1.0287554264068604,27
73,0.7231734991073608,0
74,0.8125438690185547,295
75,0.7100749015808105,28
76,1.0495010614395142,0
77,0.9241468906402588,206
78,0.7125977873802185,6
81,0.9440109729766846,44
83,0.8930466771125793,214
84,1.1237648725509644,271
85,0.927550196647644,178
86,1.1717082262039185,267
88,1.1044495105743408,123
89,1.1044495105743408,123
90,1.1158522367477417,152
91,1.1044495105743408,123
92,0.8981586694717407,332
93,1.1158522367477417,152
95,1.153770923614502,494
96,1.127819299697876,688
97,0.9189749956130981,207
98,1.0806403160095215,1441
99,1.0736263990402222,48
100,0.7130351066589355,1
101,0.7511935234069824,39
102,0.9810367226600647,341
103,1.1836107969284058,3086
105,1.0960932970046997,664
106,1.0913007259368896,1552
107,1.0960932970046997,664
108,1.0960932970046997,664
109,1.0960932970046997,664
110,1.0960932970046997,664
112,1.3627647161483765,1425
113,0.8454585075378418,61
114,1.0279344320297241,238
115,1.1822234392166138,34
117,0.8701706528663635,30
118,0.932073175907135,233
119,0.7212215662002563,35
120,0.8332278728485107,5
121,1.0527334213256836,13
122,1.057039737701416,218
123,0.8227742314338684,184
124,1.048248529434204,1317
125,0.991384744644165,5
126,1.0502018928527832,17
127,Not Found,-1
128,0.5632305145263672,5
129,0.7709434032440186,2
130,0.7808557152748108,81
131,0.9780648946762085,178
132,0.8096332550048828,30
133,Not Found,-1
134,1.3772528171539307,26
135,0.8199892044067383,75
136,0.7264868021011353,54
137,0.5797058939933777,1
139,1.5033329725265503,1848
140,0.9603694677352905,22
141,0.5382645130157471,0
142,1.1029518842697144,2200
143,1.1474227905273438,65
144,0.6272886395454407,0
145,0.6915665864944458,0
146,1.2312278747558594,435
147,0.7376430630683899,0
148,0.6355558633804321,2
149,0.8475993871688843,76
150,1.1122623682022095,0
151,0.9168009161949158,5
152,0.7166383862495422,0
153,0.574925422668457,0
154,1.0118076801300049,147
155,1.2075587511062622,135
156,1.0669429302215576,14
157,1.4300148487091064,144
158,1.021917462348938,3
159,0.7691989541053772,0
160,0.6270687580108643,3
161,1.2101283073425293,382
162,1.0275019407272339,28
163,0.7791194319725037,101
164,1.1428494453430176,766
166,0.7576566338539124,0
167,0.7155128717422485,5
168,0.5957719683647156,4
169,1.1217299699783325,288
170,1.647245168685913,1934
171,0.5128859281539917,1
173,0.7690768241882324,3
174,0.7690768241882324,3
