,distance,position
1,1.4924503564834595,1404
2,1.1119236946105957,60
3,1.2160780429840088,36
4,1.0029264688491821,2
6,1.0445995330810547,3
7,0.9153364896774292,4
9,0.9449331164360046,3
10,0.8213365077972412,0
11,1.254276990890503,30
12,0.9945114254951477,49
13,0.8852788209915161,56
14,0.8487313985824585,81
15,1.2755526304244995,798
16,1.0225144624710083,1
17,1.2887604236602783,14
18,0.8577693700790405,83
19,0.9977912902832031,125
20,0.9337512850761414,7
21,0.9676306843757629,9
22,1.2775896787643433,1673
23,0.883417546749115,3
24,1.308402419090271,52
25,1.3947540521621704,67
26,0.8043491840362549,5
27,1.3619489669799805,1251
28,0.8428802490234375,0
29,1.0352015495300293,79
30,1.0546075105667114,696
31,1.076365351676941,653
32,0.9647798538208008,206
33,1.1892458200454712,1083
34,1.1892458200454712,1083
35,1.3009614944458008,242
36,0.9470324516296387,4
37,0.7668468356132507,5
38,1.1931507587432861,713
39,0.6485409736633301,0
40,1.6393386125564575,456
41,1.29502534866333,1629
42,1.1627193689346313,18
43,1.1123300790786743,913
44,1.2178809642791748,1356
46,1.0793125629425049,38
47,0.9029139280319214,38
48,1.1035966873168945,25
49,1.1906017065048218,188
50,1.1443263292312622,26
51,1.1638460159301758,23
52,1.0178515911102295,2
53,1.1424808502197266,1
54,1.1553878784179688,1084
55,0.9978963136672974,150
56,0.9281390905380249,68
57,0.9148290157318115,0
58,1.2184239625930786,241
59,0.9674907326698303,294
60,0.9759414196014404,1
61,1.2562050819396973,35
62,0.6305580139160156,0
63,1.1836879253387451,90
64,1.1960715055465698,81
65,1.2743350267410278,102
66,1.2698884010314941,0
67,1.111617088317871,120
68,1.384469747543335,1560
70,1.1532902717590332,56
71,1.1235651969909668,1
72,1.0673785209655762,8
73,0.8512941002845764,0
74,1.3523117303848267,2227
75,1.3985306024551392,2045
76,0.9411556720733643,0
77,1.060234546661377,219
78,1.2087275981903076,1456
81,0.7348480820655823,0
83,0.8224462270736694,1
84,0.9930422306060791,1
85,1.0131570100784302,15
86,1.0694921016693115,8
88,1.1722066402435303,4
89,1.1722066402435303,4
90,1.0144236087799072,1
91,1.1722066402435303,4
92,0.8761352300643921,2
93,1.0144236087799072,1
95,1.0744391679763794,4
96,0.9506551027297974,4
97,0.8878376483917236,18
98,1.0043245553970337,44
99,1.060128927230835,7
100,0.46721550822257996,0
101,0.757746696472168,7
102,0.9055776596069336,22
103,0.9671788215637207,95
105,1.0491310358047485,9
106,0.8716516494750977,1
107,1.0491310358047485,9
108,1.0491310358047485,9
109,1.0491310358047485,9
110,1.0491310358047485,9
112,1.0466217994689941,17
113,0.874870240688324,0
114,1.0826302766799927,31
115,1.4016960859298706,18
117,0.8738102316856384,2
118,0.8398885726928711,0
119,1.0597236156463623,178
120,0.861811637878418,0
121,1.5991590023040771,1731
122,0.9677590131759644,77
123,0.983242928981781,106
124,1.0778621435165405,479
125,0.8659520149230957,2
126,0.7829650640487671,0
127,1.3986793756484985,2282
128,0.7064257264137268,0
129,1.2966334819793701,284
130,1.0474671125411987,595
131,1.059792160987854,159
132,0.8297895193099976,0
133,1.1937984228134155,930
134,1.3050782680511475,124
135,0.9358167052268982,114
136,0.8065839409828186,14
137,0.8674770593643188,15
139,1.4417972564697266,70
140,1.0478898286819458,14
141,0.8560765981674194,0
142,1.0345205068588257,224
143,1.0544488430023193,0
144,1.1288487911224365,533
145,1.2066009044647217,417
146,0.9218788146972656,1
147,1.2421157360076904,32
148,1.14760422706604,34
149,1.213450312614441,166
150,0.8449404835700989,0
151,0.9079738259315491,4
152,1.262078046798706,461
153,0.6846654415130615,0
154,0.9356586933135986,6
155,1.2383967638015747,115
156,1.2699480056762695,69
157,1.532753825187683,193
158,1.222702980041504,222
159,1.2953286170959473,13
160,0.7544428110122681,1
161,0.9125205278396606,0
162,0.9157965183258057,0
163,0.9064579010009766,26
164,1.1311718225479126,92
166,1.288365125656128,138
167,0.8467151522636414,1
168,0.7270951867103577,1
169,0.8386698961257935,0
170,1.448742151260376,48
171,1.0786360502243042,390
173,1.0502644777297974,111
174,1.0502644777297974,111
