,distance,position
1,0.8279085159301758,5
2,0.6279712915420532,0
3,0.6279712915420532,0
4,0.9070835113525391,6
6,0.5237245559692383,0
7,0.8388652801513672,7
9,0.5153332352638245,1
10,0.550011932849884,1
11,1.2402886152267456,1117
12,0.8989071249961853,9
13,0.7536776065826416,6
14,0.780177116394043,6
15,0.8341993689537048,2
16,0.7399165630340576,0
17,1.1569947004318237,20
18,1.0658358335494995,45
19,1.0729327201843262,761
20,0.8803142309188843,91
21,0.878938615322113,0
22,1.09574556350708,5
23,0.9919147491455078,158
24,0.8588860034942627,1
25,0.5961281657218933,0
26,1.1280686855316162,2832
27,1.232022762298584,463
28,0.9267709851264954,1
29,1.1316478252410889,445
30,1.000961184501648,2
31,0.6132755279541016,0
32,0.9829303026199341,192
33,0.792486846446991,7
34,0.7331784963607788,5
35,0.9423596262931824,614
38,0.8543800711631775,0
39,0.4294932186603546,0
41,0.587486982345581,1
43,0.871389627456665,10
44,0.7305856943130493,0
46,0.6325008869171143,0
47,0.5816164016723633,0
48,0.6422265768051147,3
49,0.9210824370384216,32
50,0.6594589948654175,0
51,0.5655032396316528,0
52,1.240092158317566,33
53,0.7962453365325928,0
54,0.757617175579071,18
55,0.7334893941879272,4
56,1.148281455039978,303
57,1.1713752746582031,347
58,0.7981507778167725,7
59,0.866847813129425,20
60,0.8069150447845459,0
61,1.135307788848877,116
62,0.7811158299446106,3
63,0.4958345293998718,2
64,0.4490548372268677,4
65,0.6920192837715149,18
66,0.868221640586853,0
67,0.8939483761787415,0
68,0.6007217764854431,0
70,0.803715705871582,0
71,0.5627471804618835,0
72,0.8921789526939392,29
74,0.6544824838638306,1
75,0.6858590245246887,13
76,0.6429213285446167,0
77,0.9547126293182373,1
78,0.6447380781173706,0
80,0.8450860977172852,10
81,0.7056426405906677,15
82,0.9533597230911255,24
83,0.9971867799758911,24
84,0.8848968744277954,368
85,0.8583237528800964,99
86,0.7347637414932251,163
87,0.9887182712554932,133
88,0.8637266755104065,53
89,0.825218677520752,188
90,0.887523889541626,43
91,0.7382522821426392,5
92,0.7219893336296082,0
93,0.9131751656532288,12
94,0.840532660484314,38
95,1.0691322088241577,34
96,0.7055433988571167,0
97,0.6585685014724731,0
98,0.5172652006149292,0
99,0.4045180380344391,0
100,0.6751861572265625,2
103,0.5204737782478333,1
104,0.38756754994392395,0
105,0.7126706838607788,1
106,0.7505812644958496,0
107,0.7932004928588867,0
109,0.8801994323730469,23
110,1.2875263690948486,112
111,1.116283893585205,21
112,0.7010731101036072,2
113,0.8991720676422119,32
115,0.5880795121192932,0
116,0.8623939752578735,7
117,0.6140720844268799,0
118,0.6459618210792542,0
119,1.1978329420089722,32
120,0.4966638386249542,0
121,0.7207005620002747,0
122,1.0506467819213867,1
123,0.9150006771087646,0
124,0.9198626279830933,1
125,0.5354620814323425,0
126,0.8163394927978516,0
127,0.7969326972961426,5
128,0.6726751327514648,0
129,0.5057306885719299,0
130,1.0952389240264893,117
131,0.9704098105430603,0
132,0.7798060178756714,1
134,0.45735323429107666,0
135,0.7941975593566895,0
136,0.5773985385894775,10
137,1.2114765644073486,179
138,0.9353140592575073,33
139,0.5159507989883423,0
140,0.6368372440338135,0
142,0.8049030900001526,3
143,0.752107560634613,24
144,0.9191645979881287,30
145,0.4603501558303833,0
147,0.688145101070404,0
149,0.6553261876106262,0
150,0.823276937007904,5
